time,thrust,tilt,x_drone,y_drone,theta,xdot_drone,ydot_drone
0.85,29.43,00,0,0,0,0,
0.9,29.43,00,0,0,0,0,
0.95,29.43,00,0,0,0,0,
1,29.43,00,0,0,0,0,
1.05,29.43,00,0,0,0,0,
1.1,29.43,00,0,0,0,0,
1.15,29.43,00,0,0,0,0,
1.2,29.43,00,0,0,0,0,
1.25,29.43,00,0,0,0,0,
1.3,29.43,00,0,0,0,0,
1.35,29.43,00,0,0,0,0,
1.4,29.43,00,0,0,0,0,
1.45,29.43,00,0,0,0,0,
1.5,29.43,00,0,0,0,0,
1.55,29.43,00,0,0,0,0,
1.6,29.43,00,0,0,0,0,
1.65,29.43,00,0,0,0,0,
1.7,29.43,00,0,0,0,0,
1.75,29.43,00,0,0,0,0,
1.8,29.43,00,0,0,0,0,
1.85,29.43,00,0,0,0,0,
1.9,29.43,00,0,0,0,0,
1.95,29.43,00,0,0,0,0,
2,29.43,00,0,0,0,0,
2.05,29.43,00,0,0,0,0,
2.1,29.43,00,0,0,0,0,
2.15,29.43,00,0,0,0,0,
2.2,29.43,00,0,0,0,0,
2.25,29.43,00,0,0,0,0,
2.3,29.43,00,0,0,0,0,
2.35,29.43,00,0,0,0,0,
2.4,29.43,00,0,0,0,0,
2.45,29.43,00,0,0,0,0,
2.5,29.43,00,0,0,0,0,
2.55,29.43,00,0,0,0,0,
2.6,29.43,00,0,0,0,0,
2.65,29.43,00,0,0,0,0,
2.7,29.43,00,0,0,0,0,
2.75,29.43,00,0,0,0,0,
2.8,29.43,00,0,0,0,0,
2.85,29.43,00,0,0,0,0,
2.9,29.43,00,0,0,0,0,
2.95,29.43,00,0,0,0,0,
3,29.43,00,0,0,0,0,
3.05,29.43,00,0,0,0,0,
3.1,29.43,00,0,0,0,0,
3.15,29.43,00,0,0,0,0,
3.2,29.43,00,0,0,0,0,
3.25,29.43,00,0,0,0,0,
3.3,29.43,00,0,0,0,0,
3.35,29.43,00,0,0,0,0,
3.4,29.43,00,0,0,0,0,
3.45,29.43,00,0,0,0,0,
3.5,29.43,-10,0,0,0,0,
3.55,29.43,-10,0,-0.05,0,0,
3.6,29.43,-10,0,-0.1,0.0245148,-0.000612997,
3.65,29.43,-10.00122574,-3.06499e-05,-0.15,0.0734821,-0.00306343,
3.7,29.43,-10.00489984,-0.000183821,-0.2,0.146772,-0.00857084,
3.75,29.43,-10.0122385,-0.000612363,-0.25,0.244184,-0.0183461,
3.8,29.43,-10.0244477,-0.00152967,-0.3,0.365436,-0.0335871,
3.85,29.43,-10.0427194,-0.00320902,-0.35,0.510165,-0.055474,
3.9,29.43,-10.0682277,-0.00598272,-0.4,0.67792,-0.0851642,
3.95,29.43,-10.102124,-0.0102409,-0.45,0.868158,-0.123787,
4,29.43,-10.145532,-0.0164303,-0.5,1.08024,-0.172437,
4.05,29.43,-10.199544,-0.0250521,-0.55,1.31343,-0.232168,
4.1,29.43,-10.265215,-0.0366605,-0.6,1.56689,-0.303989,
4.15,29.43,-10.343559,-0.0518599,-0.65,1.83968,-0.388853,
4.2,29.43,-10.435543,-0.0713026,-0.7,2.13075,-0.487655,
4.25,29.43,-10.542081,-0.0956853,-0.75,2.43898,-0.601223,
4.3,29.43,-10.66403,-0.125746,-0.8,2.76311,-0.730313,
4.35,29.43,-10.802185,-0.162262,-0.85,3.10181,-0.8756,
4.4,29.43,-10.957276,-0.206042,-0.9,3.45366,-1.03767,
4.45,29.43,-11.12996,-0.257926,-0.95,3.81712,-1.21704,
4.5,29.43,21.32081,-0.318778,-1,4.19061,-1.4141,
4.55,29.43,21.53035,-0.389483,-0.9,4.57246,-1.62915,
4.6,29.43,21.75897,-0.47094,-0.8,4.91969,-1.80157,
4.65,29.43,22.00495,-0.561019,-0.7,5.2286,-1.93461,
4.7,29.43,22.26638,-0.657749,-0.6,5.496,-2.03198,
4.75,29.43,22.54118,-0.759348,-0.5,5.71929,-2.09781,
4.8,29.43,22.82715,-0.864238,-0.4,5.89638,-2.13655,
4.85,29.43,23.12197,-0.971066,-0.3,6.02575,-2.15294,
4.9,29.43,23.42325,-1.07871,-0.2,6.10644,-2.15189,
4.95,29.43,23.72858,-1.18631,-0.1,6.138,-2.13844,
5,29.43,24.03548,-1.29323,-3.60822e-16,6.12047,-2.11773,
5.05,29.43,24.3415,-1.39912,0.1,6.05441,-2.09487,
5.1,29.43,24.64422,-1.50386,0.2,5.94079,-2.07495,
5.15,29.43,24.94126,-1.60761,0.3,5.78104,-2.06297,
