time,thrust,tilt,x_drone,y_drone,theta,xdot_drone,ydot_drone
13.45,30,0,-3.71752,-3.00395,1.14492e-14,0.593015,-0.597399
13.46,30,0,-3.71159,-3.00992,1.14492e-14,0.592849,-0.595332
13.47,30,0,-3.70566,-3.01587,1.14492e-14,0.592683,-0.593265
13.48,30,0,-3.69974,-3.02181,1.14492e-14,0.592517,-0.591199
13.49,30,0,-3.69381,-3.02772,1.14492e-14,0.592352,-0.589134
13.5,30,0,-3.68789,-3.03361,1.14492e-14,0.592187,-0.58707
13.51,30,0,-3.68197,-3.03948,1.14492e-14,0.592022,-0.585007
13.52,30,0,-3.67605,-3.04533,1.14492e-14,0.591858,-0.582945
13.53,30,0,-3.67013,-3.05116,1.14492e-14,0.591694,-0.580883
13.54,30,0,-3.66421,-3.05697,1.14492e-14,0.591531,-0.578823
13.55,30,0,-3.65829,-3.06276,1.14492e-14,0.591368,-0.576763
13.56,30,0,-3.65238,-3.06852,1.14492e-14,0.591205,-0.574704
13.57,30,0,-3.64647,-3.07427,1.14492e-14,0.591042,-0.572646
13.58,30,0,-3.64056,-3.08,1.14492e-14,0.59088,-0.570589
13.59,30,0,-3.63465,-3.0857,1.14492e-14,0.590718,-0.568533
13.6,30,0,-3.62874,-3.09139,1.14492e-14,0.590557,-0.566477
13.61,30,0,-3.62284,-3.09705,1.14492e-14,0.590396,-0.564423
13.62,30,0,-3.61693,-3.1027,1.14492e-14,0.590235,-0.562369
13.63,30,0,-3.61103,-3.10832,1.14492e-14,0.590075,-0.560316
13.64,30,0,-3.60513,-3.11393,1.14492e-14,0.589915,-0.558264
13.65,30,0,-3.59923,-3.11951,1.14492e-14,0.589755,-0.556213
13.66,30,0,-3.59333,-3.12507,1.14492e-14,0.589596,-0.554163
13.67,30,0,-3.58744,-3.13061,1.14492e-14,0.589437,-0.552114
13.68,30,0,-3.58154,-3.13613,1.14492e-14,0.589278,-0.550065
13.69,30,0,-3.57565,-3.14163,1.14492e-14,0.58912,-0.548017
13.7,30,0,-3.56976,-3.14711,1.14492e-14,0.588962,-0.54597
13.71,30,0,-3.56387,-3.15257,1.14492e-14,0.588804,-0.543924
13.72,30,0,-3.55798,-3.15801,1.14492e-14,0.588647,-0.541879
13.73,30,0,-3.55209,-3.16343,1.14492e-14,0.58849,-0.539834
13.74,30,0,-3.54621,-3.16883,1.14492e-14,0.588333,-0.53779
13.75,30,0,-3.54033,-3.17421,1.14492e-14,0.588177,-0.535748
13.76,30,0,-3.53444,-3.17957,1.14492e-14,0.588021,-0.533705
13.77,30,0,-3.52856,-3.1849,1.14492e-14,0.587865,-0.531664
13.78,30,0,-3.52269,-3.19022,1.14492e-14,0.58771,-0.529624
13.79,30,0,-3.51681,-3.19552,1.14492e-14,0.587555,-0.527584
13.8,30,0,-3.51093,-3.20079,1.14492e-14,0.5874,-0.525545
13.81,30,0,-3.50506,-3.20605,1.14492e-14,0.587246,-0.523507
13.82,30,0,-3.49919,-3.21128,1.14492e-14,0.587092,-0.52147
13.83,30,0,-3.49332,-3.2165,1.14492e-14,0.586938,-0.519433
13.84,30,0,-3.48745,-3.22169,1.14492e-14,0.586785,-0.517398
13.85,30,0,-3.48158,-3.22686,1.14492e-14,0.586632,-0.515363
13.86,30,0,-3.47571,-3.23202,1.14492e-14,0.586479,-0.513329
13.87,30,0,-3.46985,-3.23715,1.14492e-14,0.586327,-0.511295
13.88,30,0,-3.46398,-3.24226,1.14492e-14,0.586175,-0.509263
13.89,30,0,-3.45812,-3.24736,1.14492e-14,0.586023,-0.507231
13.9,30,0,-3.45226,-3.25243,1.14492e-14,0.585871,-0.5052
13.91,30,0,-3.4464,-3.25748,1.14492e-14,0.58572,-0.503169
13.92,30,0,-3.44055,-3.26251,1.14492e-14,0.58557,-0.50114
13.93,30,0,-3.43469,-3.26752,1.14492e-14,0.585419,-0.499111
13.94,30,0,-3.42884,-3.27252,1.14492e-14,0.585269,-0.497083
13.95,30,0,-3.42298,-3.27749,1.14492e-14,0.585119,-0.495056
13.96,30,0,-3.41713,-3.28244,1.14492e-14,0.58497,-0.49303
13.97,30,0,-3.41128,-3.28737,1.14492e-14,0.584821,-0.491004
13.98,30,0,-3.40543,-3.29228,1.14492e-14,0.584672,-0.488979
13.99,30,0,-3.39959,-3.29717,1.14492e-14,0.584523,-0.486955
14,30,0,-3.39374,-3.30204,1.14492e-14,0.584375,-0.484931
14.01,30,0,-3.3879,-3.30689,1.14492e-14,0.584227,-0.482908
14.02,30,0,-3.38206,-3.31171,1.14492e-14,0.584079,-0.480886
14.03,30,0,-3.37622,-3.31652,1.14492e-14,0.583932,-0.478865
14.04,30,0,-3.37038,-3.32131,1.14492e-14,0.583785,-0.476845
14.05,30,0,-3.36454,-3.32608,1.14492e-14,0.583638,-0.474825
14.06,30,0,-3.3587,-3.33083,1.14492e-14,0.583492,-0.472806
14.07,30,0,-3.35287,-3.33556,1.14492e-14,0.583346,-0.470787
14.08,30,0,-3.34703,-3.34027,1.14492e-14,0.5832,-0.46877
14.09,30,0,-3.3412,-3.34495,1.14492e-14,0.583055,-0.466753
14.1,30,0,-3.33537,-3.34962,1.14492e-14,0.58291,-0.464737
14.11,30,0,-3.32954,-3.35427,1.14492e-14,0.582765,-0.462721
14.12,30,0,-3.32371,-3.35889,1.14492e-14,0.58262,-0.460706
14.13,30,0,-3.31789,-3.3635,1.14492e-14,0.582476,-0.458692
14.14,30,0,-3.31206,-3.36809,1.14492e-14,0.582332,-0.456679
14.15,30,0,-3.30624,-3.37266,1.14492e-14,0.582188,-0.454666
14.16,30,0,-3.30042,-3.3772,1.14492e-14,0.582045,-0.452654
14.17,30,0,-3.2946,-3.38173,1.14492e-14,0.581902,-0.450643
14.18,30,0,-3.28878,-3.38624,1.14492e-14,0.581759,-0.448632
14.19,30,0,-3.28296,-3.39072,1.14492e-14,0.581617,-0.446623
14.2,30,0,-3.27715,-3.39519,1.14492e-14,0.581475,-0.444613
14.21,30,0,-3.27133,-3.39963,1.14492e-14,0.581333,-0.442605
14.22,30,0,-3.26552,-3.40406,1.14492e-14,0.581191,-0.440597
14.23,30,0,-3.25971,-3.40847,1.14492e-14,0.58105,-0.43859
14.24,30,0,-3.25389,-3.41285,1.14492e-14,0.580909,-0.436584
14.25,30,0,-3.24809,-3.41722,1.14492e-14,0.580768,-0.434578
14.26,30,0,-3.24228,-3.42156,1.14492e-14,0.580628,-0.432573
14.27,30,0,-3.23647,-3.42589,1.14492e-14,0.580488,-0.430568
14.28,30,0,-3.23067,-3.43019,1.14492e-14,0.580348,-0.428565
14.29,30,0,-3.22486,-3.43448,1.14492e-14,0.580208,-0.426562
14.3,30,0,-3.21906,-3.43875,1.14492e-14,0.580069,-0.424559
14.31,30,0,-3.21326,-3.44299,1.14492e-14,0.57993,-0.422557
14.32,30,0,-3.20746,-3.44722,1.14492e-14,0.579791,-0.420556
14.33,30,0,-3.20166,-3.45142,1.14492e-14,0.579653,-0.418556
14.34,30,0,-3.19587,-3.45561,1.14492e-14,0.579515,-0.416556
14.35,30,0,-3.19007,-3.45977,1.14492e-14,0.579377,-0.414557
14.36,30,0,-3.18428,-3.46392,1.14492e-14,0.579239,-0.412559
14.37,30,0,-3.17849,-3.46805,1.14492e-14,0.579102,-0.410561
14.38,30,0,-3.17269,-3.47215,1.14492e-14,0.578965,-0.408564
14.39,30,0,-3.16691,-3.47624,1.14492e-14,0.578828,-0.406567
14.4,30,0,-3.16112,-3.4803,1.14492e-14,0.578692,-0.404571
14.41,30,0,-3.15533,-3.48435,1.14492e-14,0.578555,-0.402576
14.42,30,0,-3.14954,-3.48837,1.14492e-14,0.578419,-0.400582
14.43,30,0,-3.14376,-3.49238,1.14492e-14,0.578284,-0.398588
14.44,30,0,-3.13798,-3.49637,1.14492e-14,0.578148,-0.396594
14.45,30,0,-3.1322,-3.50033,1.14492e-14,0.578013,-0.394602
14.46,30,0,-3.12642,-3.50428,1.14492e-14,0.577878,-0.39261
14.47,30,0,-3.12064,-3.5082,1.14492e-14,0.577744,-0.390618
14.48,30,0,-3.11486,-3.51211,1.14492e-14,0.57761,-0.388627
14.49,30,0,-3.10908,-3.516,1.14492e-14,0.577475,-0.386637
14.5,30,0,-3.10331,-3.51986,1.14492e-14,0.577342,-0.384648
14.51,30,0,-3.09754,-3.52371,1.14492e-14,0.577208,-0.382659
14.52,30,0,-3.09176,-3.52754,1.14492e-14,0.577075,-0.38067
14.53,30,0,-3.08599,-3.53134,1.14492e-14,0.576942,-0.378683
14.54,30,0,-3.08022,-3.53513,1.14492e-14,0.576809,-0.376695
14.55,30,0,-3.07445,-3.5389,1.14492e-14,0.576677,-0.374709
14.56,30,0,-3.06869,-3.54264,1.14492e-14,0.576545,-0.372723
14.57,30,0,-3.06292,-3.54637,1.14492e-14,0.576413,-0.370738
14.58,30,0,-3.05716,-3.55008,1.14492e-14,0.576281,-0.368753
14.59,30,0,-3.0514,-3.55376,1.14492e-14,0.57615,-0.366769
14.6,30,0,-3.04563,-3.55743,1.14492e-14,0.576018,-0.364785
14.61,30,0,-3.03987,-3.56108,1.14492e-14,0.575887,-0.362803
14.62,30,0,-3.03412,-3.56471,1.14492e-14,0.575757,-0.36082
14.63,30,0,-3.02836,-3.56832,1.14492e-14,0.575626,-0.358838
14.64,30,0,-3.0226,-3.57191,1.14492e-14,0.575496,-0.356857
14.65,30,0,-3.01685,-3.57547,1.14492e-14,0.575366,-0.354877
14.66,30,0,-3.01109,-3.57902,1.14492e-14,0.575237,-0.352897
14.67,30,0,-3.00534,-3.58255,1.14492e-14,0.575107,-0.350917
14.68,30,0,-2.99959,-3.58606,1.14492e-14,0.574978,-0.348939
14.69,30,0,-2.99384,-3.58955,1.14492e-14,0.574849,-0.34696
14.7,30,0,-2.98809,-3.59302,1.14492e-14,0.574721,-0.344983
14.71,30,0,-2.98234,-3.59647,1.14492e-14,0.574592,-0.343006
14.72,30,0,-2.9766,-3.5999,1.14492e-14,0.574464,-0.341029
14.73,30,0,-2.97085,-3.60331,1.14492e-14,0.574336,-0.339053
14.74,30,0,-2.96511,-3.6067,1.14492e-14,0.574208,-0.337078
14.75,30,0,-2.95937,-3.61007,1.14492e-14,0.574081,-0.335103
14.76,30,0,-2.95363,-3.61342,1.14492e-14,0.573954,-0.333129
14.77,30,0,-2.94789,-3.61675,1.14492e-14,0.573827,-0.331155
14.78,30,0,-2.94215,-3.62006,1.14492e-14,0.5737,-0.329182
14.79,30,0,-2.93641,-3.62336,1.14492e-14,0.573574,-0.327209
14.8,30,0,-2.93068,-3.62663,1.14492e-14,0.573447,-0.325237
14.81,30,0,-2.92494,-3.62988,1.14492e-14,0.573321,-0.323266
14.82,30,0,-2.91921,-3.63311,1.14492e-14,0.573196,-0.321295
14.83,30,0,-2.91348,-3.63633,1.14492e-14,0.57307,-0.319325
14.84,30,0,-2.90775,-3.63952,1.14492e-14,0.572945,-0.317355
14.85,30,0,-2.90202,-3.64269,1.14492e-14,0.57282,-0.315385
14.86,30,0,-2.89629,-3.64585,1.14492e-14,0.572695,-0.313417
14.87,30,0,-2.89056,-3.64898,1.14492e-14,0.57257,-0.311449
14.88,30,0,-2.88484,-3.6521,1.14492e-14,0.572446,-0.309481
14.89,30,0,-2.87911,-3.65519,1.14492e-14,0.572322,-0.307514
14.9,30,0,-2.87339,-3.65827,1.14492e-14,0.572198,-0.305547
14.91,30,0,-2.86767,-3.66132,1.14492e-14,0.572074,-0.303581
14.92,30,0,-2.86195,-3.66436,1.14492e-14,0.57195,-0.301616
14.93,30,0,-2.85623,-3.66737,1.14492e-14,0.571827,-0.299651
14.94,30,0,-2.85051,-3.67037,1.14492e-14,0.571704,-0.297686
14.95,30,0,-2.84479,-3.67335,1.14492e-14,0.571581,-0.295722
14.96,30,0,-2.83907,-3.6763,1.14492e-14,0.571459,-0.293759
14.97,30,0,-2.83336,-3.67924,1.14492e-14,0.571336,-0.291796
14.98,30,0,-2.82765,-3.68216,1.14492e-14,0.571214,-0.289833
14.99,30,0,-2.82193,-3.68506,1.14492e-14,0.571092,-0.287871
15,30,0,-2.81622,-3.68794,1.14492e-14,0.57097,-0.28591
